ID	BILL_ID	WORD
2666	211544	FOARAM
2667	211551	OPEN
2668	211591	SERVE
2669	211597	GIVE
2670	211603	TRUST
2671	211662	AGE
2672	211719	ACCESS
2673	211791	MATCH
2674	211804	ACTION
2675	211822	SHINE
2676	211847	TIRE
2677	211854	DREAM
2678	211870	CARES
2679	211932	ALERT
2680	212007	PORTS
2681	212089	STEP
2682	212109	GREEN
2683	212146	FIRST
2684	212160	FIRST
2685	212180	HOPE
2686	212211	HEART
2687	212279	TRUCC
2688	212321	KIDS
2689	212327	MORE
2690	212339	DATA
2691	212406	FACT
2692	212408	HOME
2693	212410	STEP
2694	212431	FIRST
2695	212439	LEAVE
2696	212507	REMEDY
2697	212517	HOPE
2698	212541	HEATR
2699	212666	CREST
2700	212678	FUEL
2701	212686	HEALTH
2702	212716	GROWTH
2703	212722	COMPETES
2704	212769	BRIGHT
2705	212823	FERA
2706	212829	DETER
2707	212862	NOPEC
2708	212866	ACCESS
2709	212872	HALE
2710	212945	DREAM
2711	212950	STOPP
2712	213037	PATH
2713	213050	HOMERUN
2714	213072	TREE
2715	213117	DREAM
2716	213121	FAST
2717	213200	STAR
2718	213201	PLAY
2719	213212	JADE
2720	213213	FIT
2721	213226	EDUCATE
2722	213272	HOPE
2723	213306	LIBRARIAN
2724	213403	REFRESH
2725	213437	HEARTS
2726	213658	RESPECT
2727	213674	HONOR
2728	213694	PRO
2729	213694	VETS
2730	213721	RECOVER
2731	213738	PROTECHT
2732	213745	HANDS
2733	213834	OPEN
2734	213856	HEATR
2735	213870	PRE
2736	213889	GREEN
2737	213909	ARTS
2738	213924	SAFE
2739	213941	SAVE
2740	213974	PATH
2741	213974	THE
2742	214010	CLEAR
2743	214015	CUT
2744	214038	CARE
2745	214040	MAP
2746	214059	ASPIRE
2747	214072	NET
2748	214072	SAFER
2749	214100	STEP
2750	214100	UP
2751	214142	PLUG
2752	214243	WATER
2753	214264	ECOBAG
2754	214284	RISE
2755	214326	PRECAUTION
2756	214340	PLUS
2757	214369	COAST
2758	214372	EXTEND
2759	214416	SAFE
2760	214426	TRUCC
2761	214437	DRIVE
2762	214502	GROWTH
2763	214503	FRANK
2764	214519	RISE
2765	214549	CARE
2766	214591	ACCESS
2767	214617	VIP
2768	214622	GAINS
2769	214751	POWER
2770	214780	JUSTICE
2771	214791	NOPEC
2772	214845	CAMPUS
2773	214915	FEED
2774	214932	SHOP
2775	215027	HOST
2776	215056	MEDS
2777	215108	CHESSEA
2778	215113	PACT
2779	215113	PRECAUTION
2780	215148	SAFER
2781	215150	GIVE
2782	215185	STAPLE
2783	215187	CLEAR
2784	215227	CLASS
2785	215254	ADOPT
2786	215275	MOVEMENT
2787	215278	DRIVE
2788	215284	IMPACT
2789	215328	PREP
2790	215336	ROAD
2791	215337	TEACH
2792	215355	SEARCH
2793	215358	ENFORCE
2794	215405	LEAN
2795	215473	TRACK
2796	215613	MAP
2797	215625	SPEAK
2798	215626	FAIR
2799	215664	REPAIR
2800	215708	SAVE
2801	215733	HOME
2802	215733	HOPE
2803	215734	SUNSET
2804	215748	FAIR
2805	215773	ADVANCE
2806	215809	KIDS
2807	215813	STEP
2808	215813	UP
2809	215822	SEED
2811	215872	OGAS
2812	215877	TRACE
2813	215899	STOP
2814	215917	CURE
2815	215930	FIND
2816	215981	PACT
2817	215998	AMERICA
2818	216004	EAT
2819	216007	MEAL
2820	216011	COP
2821	216033	PLEA
2822	216038	HEAT
2823	216084	PRO
2824	216084	VETS
2825	216113	GREEN
2826	216162	PACT
2827	216178	VISA
2828	216195	HOME
2829	216197	PROMISE
2830	216202	MADE
2831	216202	USA
2832	216207	PREP
2833	216269	PUMP
2834	216280	SAFE
2835	216317	REPAIR
2836	216322	TARGET
2837	216363	SEARCH
2838	216394	VALOR
2839	216434	ON
2840	216434	TIME
2841	216457	HEARTS
2842	216493	MEAL
2843	216503	SEACOR
2844	216550	COP
2845	216584	SUN
2846	216635	SEAT
2847	216639	SAFE
2848	216650	SAFE
2849	216663	HOMES
2850	216702	STAR
2851	216733	EXPENSE
2852	216743	CURE
2853	216757	NOPEC
2854	216773	MEGA
2855	216798	NOPEC
2856	216860	GREEN
2857	216877	BAILOUTS
2858	216947	ALERTS
2859	216959	SAVE
2860	216964	GIVE
2861	217001	SPEAK
2862	217034	SAFE
2863	217097	CAR
2864	217110	DREAM
2865	217110	JOBS
2866	217110	SKIL
2867	217118	LIFE
2868	217124	RAISE
2869	217178	PRIME
2870	217202	TEAM
2871	217206	SMART
2872	217221	PRICE
2873	217242	WISE
2874	217246	SAFE
2875	217304	PROMISE
2876	217306	PHONE
2877	217338	SAFE
2878	217394	VOTER
2879	217450	BARREL
2880	217475	SUSTAIN
2881	217487	BUILD
2882	217518	FLAME
2883	217545	MATCH
2884	217577	DREAM
2885	217577	JOBS
2886	217577	STRIVE
2887	217589	CORE
2888	217591	LEASE
2889	217610	CARD
2890	217614	LITE
2891	217635	PROGRESS
2892	217734	HEALTH
2893	217765	RECOVER
2894	217796	CAMRA
2895	217848	PLUS
2896	217857	GRADUATES
2897	217866	CORPS
2898	217878	LIGHT
2899	217907	SAFE
2900	217919	HEALTH
2901	217964	PRO
2902	217980	ICARE
2903	218031	AIR
2904	218031	SAFE
2905	218048	FEED
2906	218050	SUCCESS
2907	218064	SERVE
2908	218112	STONE
2909	218134	FAST
2910	218230	PROTECT
2911	218283	LEAN
2912	218295	FELAS
2913	218363	COVERT
2914	218413	RISE
2915	218422	STOP
2916	218514	WESTERN
2917	218542	FEMA
2918	218550	SAFE
2919	218595	RESPECT
2920	218622	SHINE
2921	218628	CARD
2922	218682	TRADE
2923	218737	ROAD
2924	218752	FEDVOTE
2925	218772	FREE
2926	218779	SAFE
2927	218782	EARN
2928	218792	PAY
2929	218792	UP
2930	218837	PRECAUTION
2931	218881	FARM
2932	218911	THREAT
2933	218916	NOPEC
2934	218948	COMPETE
2935	218983	SENSE
2936	218989	COP
2937	218991	PRIME
2938	219038	LAW
2939	219079	NOPEC
2940	219099	PLAY
2941	219173	OPEN
2942	219231	FEAST
2943	219317	SAFE
2944	219327	STATE
2945	219374	RESPONSE
2946	219374	SMART
2947	219376	SLASH
2948	219400	SMASH
2949	219444	SURE
2950	219456	SAFE
2951	219501	HOPE
2952	219532	GREEN
2953	219566	KIDS
2954	219567	OPEN
2955	219569	ASPIRE
2956	219588	VOTER
2957	219589	CARES
2958	219592	CLASS
2959	219595	VETS
2960	219604	SKIL
2961	219609	FAST
2962	219610	SAFE
2963	220696	SAFE
2964	220842	MOMS
2965	221220	AIR
2966	221285	CAREERS
2967	222229	BEST
2968	222468	RIGHT
2969	222753	BOOST
2970	222816	FIRE
2971	223150	CAREERS
2972	223190	SAFER
2973	224339	ASAP
2974	225494	FIST
2975	225817	FAIR
2976	225902	GIVE
2977	241801	GEAR
2978	242316	SOS
2979	242586	VOICE
2981	242820	HERO
2982	243292	FIST
2983	243427	FAIR
2984	243502	HERO
2985	243775	FRIENDSHIP
2986	245008	FRIENDSHIP
2987	245582	SOS
2988	245810	JOBS
2989	246944	KIDS
2990	246944	PRO
2991	247039	FAIR
2992	247048	CAP
2993	247285	FRIENDSHIP
2994	247929	SAFE
2995	247940	KIDS
2996	247940	PRO
2997	249008	CAREERS
2998	249115	GROWTH
2999	249805	CIDCARE
3000	250260	SEE
3001	250313	COMPAC
3002	251145	KIDS
3003	251145	PRO
3004	251299	YOUTHSAVE
3005	251376	EACH
3006	251856	USA
3007	251955	KIDS
3008	251955	PRO
3009	252001	SAFE
3010	28180	USA
3011	28180	PATRIOT
